fixture_id,fecha,torneo,ronda,equipo,equipo_id,jugador_id,jugador,minutos,numero,posicion,rating,capitan,titular,tiros_total,tiros_a_gol,goles,goles_recibidos,asistencias,atajadas,pases_total,pases_clave,pases_precision,tackles,bloqueos,intercepciones,duelos_total,duelos_ganados,regates_intentos,regates_exitosos,regateado,faltas_recibidas,faltas_cometidas,amarillas,rojas,penal_ganado,penal_cometido,penal_anotado,penal_fallado,penal_atajado,fuera_de_juego
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,35557,Guillermo Allison,90.0,25,G,7.9,False,True,,,,1,0.0,6.0,35.0,,24,,,,,,,,,,,0,0,,,0,0,0.0,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,35926,Pablo Barrera,90.0,8,D,7.2,True,True,2.0,,,0,0.0,,32.0,,27,3.0,,,7.0,6.0,,,,,,0,0,,,0,0,,1.0
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,46736,Franco Russo,44.0,4,D,5.2,False,True,,,,0,0.0,,27.0,,21,,,1.0,4.0,,,,2.0,,2.0,1,1,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,70732,José Canale,90.0,6,D,7.3,False,True,1.0,,,0,0.0,,60.0,,50,2.0,2.0,,11.0,8.0,1.0,1.0,,1.0,2.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,35517,Francisco Venegas,90.0,17,D,7.2,False,True,,,,0,0.0,,49.0,1.0,44,1.0,1.0,4.0,4.0,1.0,,,1.0,,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,16662,Jonathan Perlaza,67.0,26,D,6.7,False,True,,,,0,0.0,,18.0,1.0,13,3.0,,,8.0,5.0,,,2.0,1.0,2.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,36170,Eduardo Armenta,45.0,13,M,6.7,False,True,,,,0,0.0,,15.0,,13,1.0,,,3.0,2.0,1.0,1.0,1.0,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,6581,Federico Lértora,90.0,14,M,6.3,False,True,,,,0,0.0,,42.0,,31,,1.0,,15.0,7.0,1.0,1.0,4.0,1.0,4.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,445609,Aldahir Perez,88.0,183,M,6.2,False,True,,,,0,0.0,,22.0,,19,,,,6.0,1.0,1.0,,,1.0,2.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,297209,Christian Leyva,45.0,15,F,6.6,False,True,2.0,,,0,0.0,,4.0,,4,,,,4.0,1.0,,,,,1.0,1,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,35730,Brian Rubio,68.0,9,F,6.7,False,True,,,,0,0.0,,24.0,1.0,15,,,1.0,8.0,3.0,1.0,,,1.0,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,35681,Omar Mendoza,45.0,2,D,6.3,False,False,,,,0,0.0,,13.0,,7,,1.0,,2.0,1.0,,,,,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,297210,Jesús Piñuelas,45.0,30,D,6.3,False,False,,,,0,0.0,,18.0,,16,2.0,,,4.0,3.0,,,,1.0,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,50932,Josué Colmán,23.0,19,M,6.5,False,False,,,,0,0.0,,6.0,,6,1.0,,1.0,3.0,1.0,2.0,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,16688,Adonis Preciado,22.0,7,M,6.9,False,False,,,,0,0.0,,10.0,,6,1.0,,,9.0,7.0,,,,2.0,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,498848,Antonio de María y Campos,10.0,184,F,6.5,False,False,,,,0,0.0,,1.0,,1,,,,1.0,,1.0,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,36317,Jorge Hernández,,23,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,474885,Sebastián Hernández,,189,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,425583,Pablo Nicolás Ortíz,,33,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,268386,Ángel Zapata,,16,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club Queretaro,2290,35975,Jaime Gomez,,12,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,35473,Rodolfo Cota,90.0,30,G,7,False,True,,,,0,0.0,,43.0,,40,1.0,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,421130,Dagoberto Espinoza,86.0,34,D,7.2,False,True,1.0,,,0,0.0,,48.0,1.0,40,1.0,,1.0,11.0,10.0,5.0,4.0,,3.0,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,2870,Néstor Araujo,90.0,14,D,7.5,True,True,,,,0,0.0,,71.0,,66,2.0,,,8.0,4.0,,,,,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,394262,Miguel Vazquez,90.0,32,D,7.2,False,True,2.0,,,0,0.0,,86.0,,78,,,,10.0,3.0,,,,,2.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,474114,Franco Rossano,90.0,193,D,7.2,False,True,,,,0,0.0,,37.0,2.0,35,,,1.0,5.0,2.0,1.0,1.0,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,36093,Erick Sánchez,90.0,28,M,8.2,False,True,4.0,3.0,,0,0.0,,88.0,6.0,80,1.0,,,8.0,4.0,,,1.0,3.0,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,474115,Aarón Arredondo,90.0,185,M,7.3,False,True,2.0,,,0,0.0,,78.0,1.0,74,1.0,1.0,,3.0,1.0,,,1.0,,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,474544,Antonio Alvarez,86.0,184,M,7.7,False,True,2.0,2.0,1.0,0,0.0,,26.0,1.0,24,1.0,,,7.0,4.0,,,,3.0,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,295179,Miguel Ramírez,85.0,210,M,8,False,True,2.0,,,0,1.0,,40.0,3.0,37,,,,9.0,5.0,2.0,2.0,,3.0,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,496150,Osvaldo Arriaga,63.0,186,M,6.3,False,True,2.0,1.0,,0,0.0,,11.0,,7,,,1.0,7.0,1.0,2.0,1.0,1.0,,,1,0,,,0,0,,1.0
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,426550,Patricio Salas,70.0,214,F,7,False,True,,,,0,0.0,,20.0,2.0,18,,,,8.0,3.0,2.0,2.0,,1.0,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,268380,Esteban Lozano,27.0,35,F,7.2,False,False,2.0,,,0,0.0,,9.0,2.0,5,,,,6.0,3.0,,,,1.0,,0,0,,,0,0,,1.0
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,374005,Francisco Manuel García,20.0,198,F,6.6,False,False,1.0,1.0,,0,0.0,,1.0,,1,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,371762,Christo Vela,13.0,188,M,6.3,False,False,,,,0,0.0,,3.0,,2,,,,4.0,2.0,,,,2.0,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,407340,Patrick Villa,12.0,190,D,6.3,False,False,,,,0,0.0,,3.0,,3,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,265899,Walter Portales,12.0,209,D,6.2,False,False,,,,0,0.0,,3.0,,3,,,,2.0,,1.0,,,,1.0,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,35827,Jonathan Estrada Barajas,,12,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,289602,Yehoshua Shtrimling,,203,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,449319,Adrián Fernández,,191,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,505331,Saul Vallejo,,187,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323483,2025-01-11,Clausura,Clausura - 1,Club America,2287,505332,Daniel Alvarado,,222,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,2867,Hugo Gonzalez,90.0,13,G,7.3,True,True,,,,1,0.0,3.0,32.0,,28,,,,,,,,,,,0,0,,,0,0,0.0,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,36195,Bryan Colula,90.0,15,D,7,False,True,,,,0,0.0,,40.0,1.0,30,5.0,,1.0,17.0,9.0,2.0,,2.0,1.0,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,6494,Facundo Almada,90.0,5,D,7,False,True,1.0,,,0,0.0,,81.0,1.0,70,2.0,,,7.0,6.0,,,,,1.0,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35542,Luis Sánchez,45.0,3,D,6.5,False,True,,,,0,0.0,,22.0,,19,1.0,1.0,,4.0,2.0,,,,1.0,1.0,1,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35511,Jair Díaz,90.0,4,D,6.7,False,True,,,,0,0.0,,32.0,,27,,,,10.0,4.0,,,2.0,1.0,2.0,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35972,Jordan Flores,84.0,23,M,6.3,False,True,,,,0,0.0,,37.0,,31,,,1.0,6.0,1.0,2.0,,,,3.0,1,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35943,Roberto Meraz,89.0,6,M,6.9,False,True,,,,0,0.0,,45.0,1.0,40,1.0,,2.0,4.0,1.0,,,1.0,,1.0,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35589,Nicolás Benedetti,45.0,10,M,6.3,False,True,,,,0,0.0,,19.0,1.0,16,1.0,,,6.0,1.0,1.0,,2.0,,1.0,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,2883,Rodolfo Pizarro,84.0,20,M,6.9,False,True,,,,0,0.0,,31.0,,28,1.0,,1.0,7.0,3.0,1.0,,,1.0,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,46855,Yoel Bárcenas,90.0,11,M,8.3,False,True,4.0,1.0,,0,0.0,,32.0,1.0,26,4.0,,,10.0,8.0,2.0,2.0,,2.0,1.0,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,16402,Luis Amarilla,90.0,7,F,7.5,False,True,2.0,,,0,1.0,,23.0,1.0,17,1.0,,,12.0,7.0,,,,2.0,2.0,0,0,,,0,0,,1.0
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,6173,Lucas Merolla,45.0,19,D,6.9,False,False,,,,0,0.0,,26.0,,20,,,2.0,11.0,7.0,3.0,3.0,,1.0,2.0,0,0,,,0,0,,1.0
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35813,Mauro Laínez,45.0,14,M,7.3,False,False,1.0,1.0,1.0,0,0.0,,16.0,1.0,13,1.0,,,5.0,3.0,1.0,1.0,,1.0,,1,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,416198,Gilberto Adame,16.0,200,M,6.7,False,False,,,,0,0.0,,3.0,,2,,,,1.0,1.0,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,2579,Jefferson Intriago,16.0,35,M,6.3,False,False,,,,0,0.0,,6.0,,4,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35883,Alan Torres,11.0,18,M,6.6,False,False,,,,0,0.0,,8.0,,8,1.0,,,2.0,1.0,,,,,1.0,1,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35929,Ricardo Gutierrez,,1,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35611,Ventura Alvarado,,31,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,304886,Salvador Rodriguez,,12,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,35800,José Joaquín Esquivel,,16,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,Mazatlán,14002,505333,Samuel Espinosa,,209,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,35995,Sebastián Jurado,90.0,1,G,6.5,False,True,,,,1,0.0,1.0,42.0,,32,,,,,,,,,,,0,0,,,0,0,0.0,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,359835,Denzell Garcia,90.0,5,D,6.9,False,True,1.0,,,0,0.0,,39.0,1.0,36,3.0,,,12.0,7.0,,,2.0,,2.0,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,279201,Moises Mosquera,90.0,3,D,7.2,False,True,1.0,,,0,0.0,,48.0,1.0,39,1.0,,2.0,6.0,6.0,1.0,1.0,,1.0,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,2877,Carlos Salcedo,56.0,72,D,7.2,True,True,,,,0,0.0,,46.0,,42,1.0,1.0,1.0,4.0,4.0,,,,1.0,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,379311,Ralph Orquin,90.0,15,D,7.2,False,True,,,,0,0.0,,37.0,1.0,31,2.0,,2.0,9.0,4.0,2.0,1.0,1.0,1.0,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,160255,Guilherme Castilho,90.0,8,M,6.9,False,True,1.0,1.0,,0,0.0,,26.0,1.0,18,1.0,1.0,,14.0,5.0,3.0,1.0,2.0,3.0,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,35547,Jonathan Gonzalez,90.0,25,M,6.7,False,True,,,,0,0.0,,44.0,,38,1.0,,,4.0,2.0,,,,1.0,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,35864,Jairo Torres,90.0,20,M,7.9,False,True,3.0,2.0,,0,0.0,,29.0,2.0,26,1.0,,2.0,10.0,6.0,3.0,2.0,,3.0,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,35884,Dieter Villalpando,90.0,10,M,7.3,False,True,1.0,1.0,1.0,0,0.0,,51.0,,43,1.0,,,10.0,3.0,1.0,1.0,,1.0,3.0,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,2979,José Luis Rodríguez,90.0,11,M,6.3,False,True,,,,0,0.0,,29.0,1.0,24,3.0,,2.0,19.0,7.0,5.0,1.0,,1.0,2.0,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,63968,Óscar Estupiñán,90.0,19,F,7,False,True,2.0,,,0,1.0,,19.0,2.0,15,,,,11.0,4.0,,,1.0,3.0,2.0,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,95777,Jose Garcia,34.0,26,D,6.7,False,False,,,,0,0.0,,18.0,,15,,1.0,2.0,3.0,,,,,,1.0,1,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,92648,Benny Díaz,,31,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,474373,Eder Lopez,,237,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,35586,Haret Ortega,,24,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,102840,Alex Méndez,,22,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,299945,Karel Campos,,189,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,424693,Jan Carmona,,201,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,36478,Francisco Nevarez,,33,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,424691,Cesar Sosa,,200,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323485,2025-01-11,Clausura,Clausura - 1,FC Juarez,2298,35556,Angel Zaldívar,,29,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,35797,Antonio Rodríguez,90.0,2,G,7,False,True,,,,4,0.0,5.0,52.0,,44,1.0,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,35676,Kevin Balanta,90.0,35,D,6.5,False,True,,,,0,0.0,,54.0,1.0,50,3.0,2.0,,11.0,5.0,1.0,,,1.0,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,129941,Rafael Fernández,66.0,3,D,6.9,False,True,,,,0,0.0,,54.0,,51,1.0,,2.0,4.0,4.0,1.0,1.0,,,1.0,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,35830,Jesús Gómez,90.0,28,D,6.3,False,True,,,,0,0.0,,68.0,1.0,56,1.0,1.0,1.0,8.0,3.0,1.0,,2.0,1.0,1.0,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,51068,Efrain Alvarez,90.0,11,M,7.2,False,True,3.0,2.0,,0,0.0,,46.0,3.0,41,1.0,,,12.0,4.0,6.0,3.0,1.0,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,13404,Christian Rivera,45.0,14,M,6.9,True,True,,,,0,0.0,,37.0,,36,2.0,1.0,,4.0,3.0,,,,1.0,1.0,1,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,35696,Iván Tona,90.0,23,M,6.6,False,True,1.0,,,0,0.0,,91.0,1.0,78,2.0,,4.0,12.0,4.0,3.0,1.0,4.0,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,2471,Domingo Blanco,61.0,27,M,6.2,False,True,2.0,1.0,,0,0.0,,19.0,2.0,17,3.0,,,16.0,5.0,3.0,2.0,1.0,,2.0,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,5977,Emanuel Reynoso,90.0,33,F,8,False,True,1.0,1.0,1.0,0,0.0,,60.0,3.0,48,3.0,,,22.0,11.0,3.0,2.0,,5.0,2.0,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,35716,Kevin Castañeda,61.0,10,F,7.3,False,True,2.0,1.0,,0,0.0,,54.0,1.0,48,,,,8.0,1.0,2.0,1.0,,,1.0,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,127298,Raúl Zúñiga,90.0,26,F,7.6,False,True,5.0,2.0,1.0,0,0.0,,20.0,1.0,17,,,,10.0,4.0,3.0,2.0,1.0,,,0,0,,,0,0,,1.0
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,51062,Joe Corona,45.0,6,M,6.2,False,False,1.0,,,0,0.0,,34.0,,32,,,,2.0,,1.0,,1.0,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,482605,Gilberto Mora,29.0,19,M,6.5,False,False,,,,0,0.0,,23.0,,22,,,,3.0,1.0,1.0,,,1.0,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,2580,Jhojan Julio,29.0,7,M,7.3,False,False,1.0,,,0,1.0,,14.0,1.0,11,1.0,,,5.0,3.0,,,,2.0,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,428059,Ramiro Franco,24.0,25,D,6.2,False,False,,,,0,0.0,,18.0,,17,,,,1.0,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,35558,Jesús Corona,,30,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,299896,Jesús Vega,,16,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,277168,Aarón Mejía,,18,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,35893,Fernando Monarrez,,21,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Club Tijuana,2280,36045,Fernando Madrigal,,8,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,9944,Tiago Volpi,90.0,1,G,7.3,False,True,,,,2,0.0,5.0,23.0,,8,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,0.0,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,36160,Diego Barbosa,90.0,2,D,7.3,False,True,1.0,,,0,1.0,,10.0,1.0,5,7.0,,,14.0,10.0,1.0,1.0,,1.0,2.0,1,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,10233,Bruno Méndez,90.0,4,D,7.3,False,True,,,,0,0.0,,13.0,,10,5.0,2.0,3.0,10.0,8.0,,,1.0,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,9913,Luan Garcia,90.0,13,D,6.9,False,True,1.0,1.0,,0,0.0,,15.0,,8,3.0,,5.0,10.0,5.0,,,2.0,1.0,1.0,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,2881,Jesús Gallardo,90.0,20,D,6.9,False,True,,,,0,0.0,,23.0,2.0,17,3.0,1.0,1.0,6.0,3.0,,,2.0,,1.0,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,35687,Jesús Ricardo Angulo,79.0,10,M,7.6,False,True,2.0,,,0,1.0,,21.0,4.0,19,2.0,,,12.0,5.0,2.0,2.0,2.0,1.0,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,35981,Marcel Ruíz,90.0,14,M,7.3,False,True,1.0,1.0,,0,0.0,,30.0,1.0,20,6.0,1.0,,14.0,8.0,,,1.0,1.0,3.0,1,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,409886,Victor Arteaga,79.0,198,M,6.6,False,True,,,,0,0.0,,19.0,1.0,14,2.0,,1.0,5.0,3.0,,,,,1.0,1,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,2889,Alexis Vega,73.0,9,M,9.9,True,True,3.0,2.0,2.0,0,1.0,,30.0,3.0,20,6.0,,2.0,15.0,8.0,2.0,2.0,2.0,,2.0,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,95446,Robert Morales,67.0,31,F,7.5,False,True,2.0,1.0,,0,0.0,,17.0,3.0,11,4.0,,,16.0,7.0,1.0,,1.0,2.0,1.0,0,0,,,0,0,,2.0
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,41111,Paulinho,90.0,26,F,8.6,False,True,5.0,2.0,1.0,0,1.0,,25.0,3.0,20,3.0,1.0,,8.0,5.0,3.0,2.0,1.0,,1.0,0,0,,,0,0,,1.0
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,9965,Helinho,23.0,11,M,7.9,False,False,2.0,2.0,1.0,0,0.0,,8.0,1.0,5,,,1.0,3.0,3.0,3.0,3.0,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,286663,Isaías Violante,17.0,12,F,6.7,False,False,,,,0,0.0,,6.0,,3,,,1.0,1.0,1.0,,,,,,0,0,,,0,0,,1.0
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,362815,Everardo López,11.0,25,D,6.2,False,False,,,,0,0.0,,1.0,,1,1.0,,,1.0,1.0,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,50985,Frankie Amaya,11.0,24,M,6.7,False,False,,,,0,0.0,,4.0,,3,2.0,,,3.0,2.0,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,35702,Luis García,,22,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,269462,Brian García,,17,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,325270,Juan Dominguez,,7,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,36187,Ivan López,,19,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1323484,2025-01-11,Clausura,Clausura - 1,Toluca,2281,345360,Anderson Duarte,,30,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
