fixture_id,fecha,torneo,ronda,equipo,equipo_id,jugador_id,jugador,minutos,numero,posicion,rating,capitan,titular,tiros_total,tiros_a_gol,goles,goles_recibidos,asistencias,atajadas,pases_total,pases_clave,pases_precision,tackles,bloqueos,intercepciones,duelos_total,duelos_ganados,regates_intentos,regates_exitosos,regateado,faltas_recibidas,faltas_cometidas,amarillas,rojas,penal_ganado,penal_cometido,penal_anotado,penal_fallado,penal_atajado,fuera_de_juego
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,178913,Ricardinho,68.0,21,M,6.9,False,True,,,,0,0.0,,21.0,,15,3.0,,,7.0,6.0,,,,3.0,1.0,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,2979,José Luis Rodríguez,90.0,11,M,7.5,False,True,1.0,,,0,1.0,,34.0,1.0,28,3.0,,1.0,6.0,4.0,1.0,,,1.0,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,63968,Óscar Estupiñán,84.0,19,F,6.3,False,True,,,,0,0.0,,19.0,2.0,12,,,,10.0,6.0,,,,,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,2883,Rodolfo Pizarro,22.0,10,M,6.7,False,False,,,,0,0.0,,5.0,,4,2.0,,1.0,4.0,2.0,1.0,,,,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,35864,Jairo Torres,15.0,20,F,6.7,False,False,,,,0,0.0,,3.0,,2,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,36010,Raymundo Fulgencio,12.0,13,M,6.3,False,False,,,,0,0.0,,1.0,,,,,,,,,,,,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,339650,Ettson Ayón,12.0,29,F,6.5,False,False,,,,0,0.0,,1.0,,1,,,,3.0,1.0,,,,,2.0,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,92648,Benny Díaz,,24,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,453890,Diego Ochoa,,14,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,95777,José García,,26,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,428062,Ricardo Juárez,,198,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,405294,Leonardo Rodríguez,,183,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491793,2026-01-10,Clausura,Clausura - 1,FC Juarez,2298,405883,Israel Larios,,208,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,35797,Antonio Rodríguez,90.0,2,G,7,False,True,,,,0,0.0,2.0,35.0,,28,,,,1.0,1.0,,,,,,0,0,,,0,0,0.0,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,129941,Rafael Fernández,90.0,3,D,7,False,True,,,,0,0.0,,79.0,1.0,74,3.0,,1.0,12.0,5.0,2.0,,1.0,1.0,1.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,2575,Jackson Porozo,90.0,12,D,7.2,False,True,,,,0,0.0,,80.0,,74,2.0,,1.0,7.0,6.0,,,,1.0,1.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,36034,Unai Bilbao,90.0,4,D,7.3,False,True,1.0,1.0,,0,0.0,,79.0,,68,2.0,,4.0,11.0,7.0,,,2.0,2.0,2.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,299896,Jesús Vega,90.0,16,D,6.9,False,True,1.0,,,0,0.0,,45.0,1.0,34,1.0,,1.0,4.0,2.0,1.0,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,35696,Iván Tona,90.0,8,M,7.3,False,True,,,,0,0.0,,85.0,1.0,81,3.0,,1.0,6.0,4.0,,,1.0,1.0,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,51062,Joe Corona,42.0,15,M,7,True,True,,,,0,0.0,,23.0,,22,1.0,,,5.0,4.0,2.0,1.0,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,16688,Adonis Preciado,90.0,11,M,6.9,False,True,2.0,1.0,,0,0.0,,19.0,1.0,14,3.0,,,16.0,7.0,5.0,1.0,1.0,,2.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,482605,Gilberto Mora,88.0,19,M,7.2,False,True,,,,0,0.0,,47.0,1.0,39,,,2.0,7.0,5.0,2.0,2.0,,3.0,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,119223,Mourad El Ghezouani,76.0,9,F,6.2,False,True,2.0,,,0,0.0,,17.0,,13,1.0,,,11.0,4.0,,,1.0,,3.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,35716,Kevin Castañeda,90.0,10,F,7.2,False,True,2.0,,,0,0.0,,74.0,1.0,61,,,,4.0,2.0,2.0,2.0,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,35694,José Rivero,48.0,22,M,6.6,False,False,,,,0,0.0,,29.0,,23,3.0,,,9.0,5.0,1.0,1.0,1.0,1.0,1.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,2460,Josef Martínez,14.0,30,F,6.3,False,False,,,,0,0.0,,2.0,,2,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,268386,Ángel Zapata,2.0,20,M,,False,False,,,,0,0.0,,5.0,,4,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,36317,Jorge Hernández,,29,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,36501,Oscar Manzanares,,25,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,35830,Jesús Gómez,,6,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,425583,Pablo Nicolás Ortíz,,33,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,35917,Kevin Escamilla,,5,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,297209,Christian Leyva,,196,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club Tijuana,2280,278345,Vitinho,,7,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,35930,Luis Malagón,90.0,1,G,7.2,False,True,,,,0,0.0,2.0,27.0,,23,,,,,,,,,,,0,0,,,0,0,0.0,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,126751,Kevin Álvarez,90.0,5,D,6.9,False,True,,,,0,0.0,,24.0,,16,3.0,,,8.0,5.0,1.0,,1.0,1.0,1.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,127227,Israel Reyes,90.0,3,D,7.3,False,True,,,,0,0.0,,54.0,1.0,43,,1.0,2.0,6.0,3.0,1.0,,,1.0,1.0,1,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,51535,Sebastián Cáceres,90.0,4,D,7.5,False,True,,,,0,0.0,,55.0,,44,2.0,,2.0,11.0,8.0,1.0,1.0,1.0,2.0,,0,0,,,0,0,,1.0
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,1476,Cristián Borja,90.0,26,D,6.6,False,True,,,,0,0.0,,28.0,,23,,,,2.0,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,35573,Alexis Gutiérrez,90.0,20,M,6.9,False,True,,,,0,0.0,,36.0,2.0,29,2.0,,,5.0,4.0,2.0,2.0,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,10393,Rodrigo Dourado,90.0,17,M,6.7,False,True,,,,0,0.0,,45.0,,38,1.0,,2.0,9.0,3.0,,,2.0,1.0,1.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,750,Álvaro Fidalgo,90.0,8,M,7.3,True,True,,,,0,0.0,,75.0,1.0,66,2.0,,1.0,8.0,4.0,2.0,1.0,2.0,1.0,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,22173,Allan Saint-Maximin,67.0,97,M,6.9,False,True,1.0,,,0,0.0,,13.0,,10,3.0,,,11.0,5.0,4.0,2.0,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,127298,Raúl Zúñiga,67.0,19,F,6.5,False,True,,,,0,0.0,,12.0,,10,,,,6.0,2.0,,,1.0,2.0,1.0,0,0,,,0,0,,1.0
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,16482,Rodrigo Aguirre,83.0,27,F,5.5,False,True,2.0,1.0,,0,0.0,,15.0,,7,1.0,,,16.0,3.0,1.0,1.0,,,3.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,51618,Brian Rodríguez,23.0,7,F,6.3,False,False,,,,0,0.0,,8.0,,6,1.0,,,7.0,3.0,2.0,,,1.0,1.0,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,426550,Patricio Salas,23.0,33,F,6.5,False,False,,,,0,0.0,,11.0,,10,,,,4.0,1.0,,,,1.0,1.0,1,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,35668,Víctor Dávila,10.0,11,F,6.3,False,False,1.0,1.0,,0,0.0,,2.0,,1,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,35473,Rodolfo Cota,,30,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,277168,Aarón Mejía,,18,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,394262,Miguel Vazquez,,32,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,180734,Ramón Juárez,,29,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,35878,Alan Cervantes,,13,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,2880,Jonathan Dos Santos,,6,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491792,2026-01-10,Clausura,Clausura - 1,Club America,2287,474113,Diego Reyes,,205,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,2482,Camilo Vargas,90.0,12,G,8.2,False,True,,,,0,0.0,6.0,32.0,,21,,,,,,,,,,,0,0,,,0,0,0.0,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,36496,Gaddi Aguirre,90.0,13,D,7.2,False,True,,,,0,0.0,,23.0,1.0,19,3.0,,,8.0,4.0,,,1.0,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,6260,Manuel Capasso,90.0,28,D,6.9,False,True,1.0,,,0,0.0,,39.0,,32,1.0,,1.0,7.0,4.0,1.0,1.0,1.0,,2.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,5909,Rodrigo Schlegel,90.0,21,D,7.9,False,True,,,,0,0.0,,38.0,,32,1.0,1.0,,6.0,3.0,,,1.0,1.0,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,307103,Diego González,90.0,11,M,8.7,False,True,1.0,1.0,,0,0.0,,26.0,2.0,21,,,1.0,7.0,3.0,3.0,1.0,1.0,2.0,1.0,1,0,1.0,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,476997,Paulo Ramírez,82.0,15,M,6.9,False,True,1.0,,,0,0.0,,27.0,,23,1.0,1.0,1.0,3.0,3.0,,,,2.0,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,35949,Aldo Rocha,90.0,26,M,7.2,True,True,,,,0,0.0,,45.0,,40,2.0,,1.0,9.0,7.0,2.0,1.0,,4.0,1.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,10066,Gustavo Ferrareis,90.0,3,M,7.2,False,True,1.0,1.0,,0,0.0,,28.0,1.0,25,2.0,,3.0,6.0,3.0,1.0,,1.0,,1.0,0,0,,,0,0,,1.0
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,35789,Eduardo Aguirre,64.0,19,F,6.5,False,True,,,,0,0.0,,14.0,,12,,,,6.0,2.0,,,,2.0,2.0,1,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,68193,Mateo García,89.0,8,F,7,False,True,,,,0,0.0,,34.0,,31,3.0,,,12.0,6.0,2.0,1.0,3.0,1.0,1.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,46901,Uroš Đurđević,90.0,32,F,7.2,False,True,2.0,1.0,1.0,0,0.0,,9.0,,6,,,,9.0,5.0,1.0,,,4.0,2.0,0,0,,,1,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,428468,Victor Rios,26.0,27,M,6.9,False,False,,,,0,0.0,,11.0,,9,2.0,,1.0,3.0,2.0,,,,,1.0,1,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,35856,Edgar Zaldívar,8.0,6,M,6.3,False,False,,,,0,0.0,,2.0,,1,,,,1.0,,,,1.0,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,35546,Arturo González,1.0,58,F,,False,False,1.0,,,0,0.0,,1.0,,1,,,,3.0,1.0,,,,,1.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,127229,Antonio Sánchez,,22,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,297145,Jorge Rodríguez,,25,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,47460,Róber Pier,,44,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,35710,Adrián Mora,,4,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,502044,Sergio Hernandez,,199,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,524440,Jose Martin,,203,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Atlas,2283,51841,Gustavo del Prete,,10,F,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,35929,Ricardo Gutierrez,90.0,28,G,7.2,False,True,,,,1,0.0,2.0,17.0,,13,,,,2.0,1.0,,,1.0,1.0,,0,0,,,0,0,0.0,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,362581,Iker Moreno,84.0,12,D,6.3,False,True,,,,0,0.0,,41.0,1.0,38,1.0,,,9.0,2.0,2.0,1.0,,,4.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,474285,Eduardo Navarro,89.0,192,D,6.7,False,True,,,,0,0.0,,40.0,,34,3.0,,1.0,8.0,5.0,,,,2.0,2.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,11597,Nicolás Díaz,90.0,6,D,7.9,True,True,1.0,1.0,,0,0.0,,68.0,2.0,54,,,1.0,5.0,3.0,1.0,1.0,,1.0,2.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,35893,Fernando Monarrez,90.0,7,D,5.9,False,True,,,,0,0.0,,47.0,2.0,42,3.0,,1.0,12.0,6.0,3.0,1.0,1.0,1.0,1.0,1,0,,1.0,0,0,,1.0
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,297208,Luis Gabriel Rey,90.0,3,M,6.5,False,True,1.0,1.0,,0,0.0,,51.0,1.0,44,,,,3.0,1.0,1.0,1.0,1.0,,1.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,35881,Alejandro Organista,90.0,24,M,7.3,False,True,3.0,1.0,,0,0.0,,66.0,,61,1.0,,1.0,6.0,3.0,,,,2.0,4.0,0,0,,,0,0,,1.0
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,265907,Edgar Guerra,72.0,15,M,6.3,False,True,3.0,2.0,,0,0.0,,24.0,,17,,,,7.0,2.0,5.0,2.0,1.0,,1.0,1,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,10239,Ángelo Araos,45.0,32,M,6.2,False,True,,,,0,0.0,,17.0,1.0,10,,,,3.0,1.0,1.0,,,1.0,1.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,51470,Emiliano Gómez,90.0,11,M,6.7,False,True,,,,0,0.0,,36.0,5.0,30,,,1.0,5.0,3.0,3.0,1.0,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,268380,Esteban Lozano,72.0,17,F,5.9,False,True,,,,0,0.0,,9.0,,6,2.0,1.0,,10.0,4.0,2.0,1.0,,1.0,1.0,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,36334,Carlos Baltazar,45.0,22,M,6.5,False,False,3.0,1.0,,0,0.0,,21.0,1.0,19,1.0,,,4.0,2.0,2.0,1.0,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,428999,Owen González,18.0,21,M,6.6,False,False,,,,0,0.0,,17.0,,15,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,296838,Ignacio Maestro Puch,18.0,19,F,6.5,False,False,1.0,,,0,0.0,,5.0,,4,,,1.0,4.0,2.0,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,35793,Bryan Garnica,11.0,27,M,6.9,False,False,,,,0,0.0,,8.0,1.0,8,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,282780,Eduardo Mustre,1.0,29,F,,False,False,,,,0,0.0,,4.0,,4,,,,1.0,1.0,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,35733,Jesús Rodríguez,,33,G,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,424740,Jose Pachuca,,20,D,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
1491791,2026-01-10,Clausura,Clausura - 1,Puebla,2291,404572,Ariel Gamarra,,18,M,,False,False,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,
